CustomerTransactionId,CustomerId,ProductId,Quantity,UnitPrice,Discount,TotalPrice,PaymentMethod,Location,Status,CustomerTransactionTimestamp,CustomerName,CustomerEmail,ProductName,ProductDescription
"c1436e7a-7f61-482f-b673-feedda59e337","a539ac75-1dbf-49a6-84cb-1680a188f57e","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",5,87.2,16.11,419.89,"Voucher","Store 65","Cancelled",11/8/2024 6:15:38 PM,"Lucas Wilson","lucas.wilson@example.com","Sample Product L","Description for product L."
"0ba54596-846b-4b77-9084-cb0bc267d2e0","b871eef5-2682-4547-820b-cb96b3f5a12d","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",3,81.67,6.91,238.1,"CreditCard","Store 66","Cancelled",10/11/2024 6:15:38 PM,"Mason Hall","mason.hall@example.com","Sample Product I","Description for product I."
"f6ce3d9f-7353-4a2c-ad99-6868e6364168","4ad7cef2-a437-4a7a-aa27-a60fed576bcc","c7b81d87-0a12-4584-ae8a-5597d0c8273d",2,41.82,3.13,80.51,"Cash","Store 67","Completed",10/22/2024 6:15:38 PM,"Noah Martin","noah.martin@example.com","Sample Product B","Description for product B."
"097ff76c-53c8-4eea-bfe7-6690b45e4ac1","687c78d5-2b56-41ef-b447-2139adc77c3e","c7b81d87-0a12-4584-ae8a-5597d0c8273d",1,99.7,19.72,79.98,"CreditCard","Store 68","Completed",11/2/2024 6:15:38 PM,"Lily Clark","lily.clark@example.com","Sample Product B","Description for product B."
"1f64c085-e209-485b-a5b5-459fbdf4c2d1","8cca6dd8-48e6-4f65-8853-aa04db52a4a5","8fa25779-81b9-4475-867c-55357f15a064",3,46.12,7.15,131.21,"CreditCard","Store 68","Pending",10/28/2024 6:15:38 PM,"Bob Robinson","bob.robinson@example.com","Sample Product W","Description for product W."
"6bcee722-e271-4cbc-ad24-0e909360e053","489d8fbc-4e9d-4e8b-82b2-e3c3874b3685","e21ad4c7-71a2-456c-af10-71692b76f83e",2,52.73,12.42,93.04,"CreditCard","Store 68","Pending",10/12/2024 6:15:38 PM,"Hannah Smith","hannah.smith@example.com","Sample Product O","Description for product O."
"85187a9c-d7f7-41ea-aa6a-25e8ca899628","9c0c2e82-5c5d-4fbe-a49e-a047fccb20e5","8ad14975-6f20-419a-a8a1-617c1ce5237e",1,88.41,0.15,88.26,"Voucher","Store 66","Pending",11/2/2024 6:15:38 PM,"Bob Jackson","bob.jackson@example.com","Sample Product V","Description for product V."
"ace1c3b4-0131-407f-8127-cce0fe002b46","b31eb73d-5f4b-4ac1-a011-19376404a38a","16bdde86-1320-4916-8ba8-27182ab545d0",5,11.55,19.36,38.39,"CreditCard","Store 67","Pending",10/18/2024 6:15:38 PM,"Ava Wilson","ava.wilson@example.com","Sample Product S","Description for product S."
"d4dc17fc-144d-44d7-940a-9bce37615296","c3fcffc7-9146-4f9a-b895-b0ec90144e95","b20d168c-0990-4ea1-aa40-d35bac37ecc0",2,62.97,10.69,115.25,"CreditCard","Store 66","Cancelled",10/26/2024 6:15:38 PM,"Caleb Young","caleb.young@example.com","Sample Product K","Description for product K."
"7f4a3421-2039-49f2-a987-02e049e632eb","419ae7b8-25f5-4be3-bdd1-88078b26a6fb","25ceb473-53f1-4c7e-9986-689d4fb6231d",2,74.36,11.11,137.61,"DigitalWallet","Store 67","Cancelled",10/10/2024 6:15:38 PM,"Olivia Harris","olivia.harris@example.com","Sample Product U","Description for product U."
"f1c6bd6e-7221-4dd7-801a-1cc589c13993","d0bff4a8-1ad1-4a6a-8711-6c41e520a960","80113f71-3a87-4a49-956a-de9718343b1c",4,73.62,6.26,288.22,"DigitalWallet","Store 66","Completed",10/26/2024 6:15:38 PM,"Aiden Wilson","aiden.wilson@example.com","Sample Product M","Description for product M."
"7ceb02a6-6855-4ea6-ae9c-7d3e1990b5cd","d3a8266e-bea3-490c-a815-71be04dacb49","f5021967-c40d-4ff2-9c72-51940180c4dc",1,23.2,10.93,12.27,"DebitCard","Store 66","Pending",10/19/2024 6:15:38 PM,"Lucas Jackson","lucas.jackson@example.com","Sample Product Y","Description for product Y."
"ce1effb2-83b2-425e-be0d-b2532242efb7","ccb691e8-4b92-495d-9b2b-5bf97e11a8cc","c601de91-5e0e-4b57-b1d8-8b49e9576f32",5,39.57,0.92,196.93,"CreditCard","Store 67","Cancelled",10/25/2024 6:15:38 PM,"Lucas Williams","lucas.williams@example.com","Sample Product D","Description for product D."
"461e8785-8856-4c0f-9c61-ed58e312b265","ee5f73af-24bc-4288-8976-fc6404b878fb","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",5,46.37,14.08,217.77,"DigitalWallet","Store 66","Cancelled",10/25/2024 6:15:38 PM,"Grace Taylor","grace.taylor@example.com","Sample Product I","Description for product I."
"3ef2230b-25da-4f7f-a770-3ef838ec66fb","493feb58-7f6a-4e83-90f4-7a369c9e88b0","f9c61d9c-8193-4cc8-b9f0-9287583f156f",2,77.99,12.06,143.92,"Cash","Store 65","Pending",10/18/2024 6:15:38 PM,"John Walker","john.walker@example.com","Sample Product E","Description for product E."
"9433c683-31b8-43fe-85eb-401d02859651","d67bdac3-cba9-46b9-a4fa-6cb388c158a3","81179a16-4e3c-4879-ae56-0862c4b2932f",4,28.02,1.11,110.97,"Cash","Store 68","Completed",10/17/2024 6:15:38 PM,"Isabella Williams","isabella.williams@example.com","Sample Product P","Description for product P."
"70f46b11-f6b2-4079-8d0b-10907a419842","c7fea01f-b420-49d0-81d6-bf55a89bbd6b","202ca640-6de6-4109-a894-2535b0f29d25",2,79.56,18.96,140.16,"Voucher","Store 68","Pending",10/17/2024 6:15:38 PM,"Frank Anderson","frank.anderson@example.com","Sample Product J","Description for product J."
"7873064f-5aab-4659-acb4-2a4c8c7ab219","d2d80dd6-23f2-4826-9b36-9f50f6324b73","f9c61d9c-8193-4cc8-b9f0-9287583f156f",3,55.96,7.14,160.74,"DebitCard","Store 66","Pending",10/25/2024 6:15:38 PM,"Olivia Jackson","olivia.jackson@example.com","Sample Product E","Description for product E."
"466378be-73f8-466b-a60d-2aa920f94c99","127cdc0b-6997-4769-a58b-62328d8d5a99","e21ad4c7-71a2-456c-af10-71692b76f83e",3,91.64,15.79,259.13,"Voucher","Store 66","Pending",10/17/2024 6:15:38 PM,"Lily Jackson","lily.jackson@example.com","Sample Product O","Description for product O."
"56dacfdd-abca-4d42-825e-eb3349eca1b5","79b69932-5e80-42d3-8a0f-9d710e0596df","c32d63d3-965e-45f3-855b-50643d70e115",4,35.32,3.68,137.6,"DigitalWallet","Store 65","Cancelled",10/23/2024 6:15:38 PM,"Frank Jones","frank.jones@example.com","Sample Product N","Description for product N."
"207b3d96-b0f5-4da6-bbff-765acbf0d094","a1f78476-f488-4ce0-87df-734234191ef7","8ad14975-6f20-419a-a8a1-617c1ce5237e",3,59.4,0.81,177.39,"DigitalWallet","Store 68","Pending",10/31/2024 6:15:38 PM,"Isabella Thomas","isabella.thomas@example.com","Sample Product V","Description for product V."
"49b6ef62-215a-4fe0-a603-e79726af2177","2e4735c2-2981-4241-b620-f441c1f94ec7","8fa25779-81b9-4475-867c-55357f15a064",2,50.72,9.42,92.02,"Cash","Store 67","Pending",10/21/2024 6:15:38 PM,"Noah Garcia","noah.garcia@example.com","Sample Product W","Description for product W."
"59cb6e9c-6596-4e67-bd96-6ed722eb415d","a560cb5e-fea8-4881-90f2-10bc5623f168","1909cbb2-60e9-489c-85ba-ad923c93563b",4,65.55,4.12,258.08,"DigitalWallet","Store 65","Cancelled",10/11/2024 6:15:38 PM,"Ava Davis","ava.davis@example.com","Sample Product X","Description for product X."
"8a20ac52-ec93-464d-8402-b622f5c74c1c","582f82cc-b9cf-4f59-a084-18956faf7b1b","05874abc-1698-4398-9a66-0913897275d1",3,49.63,2.28,146.61,"DebitCard","Store 68","Pending",11/2/2024 6:15:38 PM,"Liam Davis","liam.davis@example.com","Sample Product R","Description for product R."
"65bfb839-e965-488b-91c4-02a88ad06bf7","3b3728fe-1783-43af-bec6-46185f32293e","c0095ac0-462a-42ab-a5b6-a013e056fb8e",5,95.54,8.54,469.16,"CreditCard","Store 67","Cancelled",10/13/2024 6:15:38 PM,"Jane Doe","jane.doe@example.com","Sample Product T","Description for product T."
"953f1d4b-3eaf-497d-958c-b60c349660cf","09fd9319-957e-40fa-9b4f-c47f819a2f65","21b9460c-cf20-410f-be48-0038a4640c81",2,37.72,18.2,57.24,"DebitCard","Store 66","Completed",10/16/2024 6:15:38 PM,"Eva Thomas","eva.thomas@example.com","Sample Product Q","Description for product Q."
"802ac77c-be81-44dd-8bc0-9d3658e3d075","05a1154a-5c61-479d-bd32-7ae8e72703e0","8ad14975-6f20-419a-a8a1-617c1ce5237e",3,79.3,8.98,228.92,"Cash","Store 67","Pending",10/15/2024 6:15:38 PM,"Aiden King","aiden.king@example.com","Sample Product V","Description for product V."
"90ef5c1a-3c34-4a73-a0c1-4e40422368ad","a10cc711-fe74-4f3d-9c99-902632f9a04e","c32d63d3-965e-45f3-855b-50643d70e115",2,70.28,5.43,135.13,"CreditCard","Store 67","Completed",11/3/2024 6:15:38 PM,"Bob Taylor","bob.taylor@example.com","Sample Product N","Description for product N."
"bba22e04-8192-4063-8d06-b73297735fa2","2faecac6-8703-41a8-a561-fca8cd6ad0a0","25ceb473-53f1-4c7e-9986-689d4fb6231d",3,28.57,11.5,74.21,"CreditCard","Store 68","Completed",11/1/2024 6:15:38 PM,"Lily Miller","lily.miller@example.com","Sample Product U","Description for product U."
"aefbf4c2-1fed-4b52-9c81-9d85518bc455","19cf3322-7ed4-49aa-acb2-d40e888ab01c","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",3,41.27,1.88,121.93,"Cash","Store 66","Cancelled",11/8/2024 6:15:38 PM,"Bob Robinson","bob.robinson@example.com","Sample Product L","Description for product L."
"387d6227-7bc4-47af-9cca-28252b4c2710","5eed95f4-8fd9-46b5-84a6-b6ddea392984","05874abc-1698-4398-9a66-0913897275d1",2,47.34,19.32,75.36,"CreditCard","Store 65","Completed",11/1/2024 6:15:38 PM,"Bob Taylor","bob.taylor@example.com","Sample Product R","Description for product R."
"858320ee-8e57-429d-84fd-2b00c9af7345","213ce16d-b9c1-4fbf-9c52-284d7a45555c","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",5,66.89,18.34,316.11,"Voucher","Store 65","Cancelled",10/15/2024 6:15:38 PM,"Lucas Rodriguez","lucas.rodriguez@example.com","Sample Product L","Description for product L."
"68b970ae-c683-4461-b813-42afc25e0cfa","077c818b-cabd-4330-92bf-3a3da2a92105","e4784235-946c-40df-9cd7-8bc1f0e7ae44",3,47.05,1.01,140.14,"CreditCard","Store 65","Cancelled",10/21/2024 6:15:38 PM,"Jane Hall","jane.hall@example.com","Sample Product A","Description for product A."
"70579581-c6b2-4540-95e5-f8994c3d4357","f80fee95-ddd8-469f-91e5-82f0e9643c20","6ebe8934-372b-40ea-8720-e2fadb357b1d",3,57.86,17.96,155.62,"CreditCard","Store 67","Completed",10/23/2024 6:15:38 PM,"Amelia Lee","amelia.lee@example.com","Sample Product C","Description for product C."
"3a49aa1b-52a9-4028-ba72-2443d8a6c8d8","49711cba-aafd-47a6-a7f5-2b16c242a15e","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",1,51.54,15.33,36.21,"Cash","Store 66","Cancelled",10/28/2024 6:15:38 PM,"Amelia Robinson","amelia.robinson@example.com","Sample Product L","Description for product L."
"c5d8b912-a695-450e-ab5e-a4f5d7969edc","03f6a038-d6c4-445a-b9e4-acb384fe2f20","b20d168c-0990-4ea1-aa40-d35bac37ecc0",5,24.52,16.24,106.36,"DebitCard","Store 66","Pending",11/6/2024 6:15:38 PM,"Charlotte Thompson","charlotte.thompson@example.com","Sample Product K","Description for product K."
"3f6487d6-be2b-415e-93b9-25fca2435d0f","0572dbc1-9580-4805-a8ca-bd3d8a051885","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",4,74.96,8.82,291.02,"DigitalWallet","Store 68","Completed",10/23/2024 6:15:38 PM,"Ethan Moore","ethan.moore@example.com","Sample Product L","Description for product L."
"e0baffb7-f4d2-43c9-8106-7008921eb1f2","4cee3451-d6e8-4f3e-9fb6-bb7c246e7cee","8fa25779-81b9-4475-867c-55357f15a064",4,21.97,10.66,77.22,"Voucher","Store 65","Cancelled",10/22/2024 6:15:38 PM,"Bob Clark","bob.clark@example.com","Sample Product W","Description for product W."
"52099742-5391-4f67-9243-c811147bed42","705e37a1-0813-43bd-9598-8e018419ce26","f5021967-c40d-4ff2-9c72-51940180c4dc",5,75.22,2.38,373.72,"DigitalWallet","Store 68","Pending",11/2/2024 6:15:38 PM,"Charlotte Martin","charlotte.martin@example.com","Sample Product Y","Description for product Y."
"d5acc74f-00fb-47a2-8a38-51f78f4e22fc","6fd368d3-6559-49e8-9f04-f4c7e422242b","1909cbb2-60e9-489c-85ba-ad923c93563b",3,53.68,9.59,151.45,"CreditCard","Store 65","Completed",11/1/2024 6:15:38 PM,"Jane Lewis","jane.lewis@example.com","Sample Product X","Description for product X."
"63b90392-6405-4b7f-9d85-6aacb122b866","f815873e-a659-44b5-a880-d3fb6dfe1a98","c32d63d3-965e-45f3-855b-50643d70e115",2,45.63,16.84,74.42,"DebitCard","Store 67","Pending",10/24/2024 6:15:38 PM,"Amelia Harris","amelia.harris@example.com","Sample Product N","Description for product N."
"9b0a444b-82ac-44de-aa91-275e9f07faaa","0bff23c1-1ae5-446a-936c-760ba8272d49","16bdde86-1320-4916-8ba8-27182ab545d0",1,37.9,10.67,27.23,"DigitalWallet","Store 67","Pending",10/31/2024 6:15:38 PM,"Olivia Walker","olivia.walker@example.com","Sample Product S","Description for product S."
"253c7b2f-ebcd-415f-985d-ae1b03832909","3e50562e-3f67-43c8-86a6-662bf3aa750e","c0095ac0-462a-42ab-a5b6-a013e056fb8e",3,45.06,4.95,130.23,"DebitCard","Store 67","Completed",10/24/2024 6:15:38 PM,"Ethan Jones","ethan.jones@example.com","Sample Product T","Description for product T."
"b729b63c-7191-4288-b5fc-7d2e6bef2dca","cd836354-2503-4f3c-9123-649f7d44bef7","c601de91-5e0e-4b57-b1d8-8b49e9576f32",1,85.98,10.05,75.93,"Cash","Store 65","Pending",10/29/2024 6:15:38 PM,"John Jones","john.jones@example.com","Sample Product D","Description for product D."
"f5345e85-dac5-4c2e-9f46-0cbc0167cbe0","5076403d-757f-4d7e-82fe-df8b6f4a9273","f9c61d9c-8193-4cc8-b9f0-9287583f156f",3,85,5.37,249.63,"CreditCard","Store 67","Pending",10/19/2024 6:15:38 PM,"Aiden Brown","aiden.brown@example.com","Sample Product E","Description for product E."
"3f887e55-6633-4ac5-bb8b-039a447ea0ce","133eced2-355e-4223-a435-37c8b3974a64","456fdf96-1d9d-4bb4-b0e9-56807f7cd9f0",5,56.11,15.62,264.93,"CreditCard","Store 67","Completed",10/11/2024 6:15:38 PM,"Isabella Miller","isabella.miller@example.com","Sample Product F","Description for product F."
"bb9b67ea-08eb-4975-ba24-4ec8bbacd4b0","1e2b4eba-b87f-4a73-9860-21522cfe77a1","e4784235-946c-40df-9cd7-8bc1f0e7ae44",4,20.5,15.93,66.07,"Cash","Store 67","Cancelled",10/24/2024 6:15:38 PM,"Jane Hall","jane.hall@example.com","Sample Product A","Description for product A."
"35b78cf3-ba67-4c5a-85e4-e2089bad6a92","c1c41c25-ece2-4537-8178-56912a64cc70","f5021967-c40d-4ff2-9c72-51940180c4dc",4,15.88,1.29,62.23,"DebitCard","Store 67","Completed",10/22/2024 6:15:38 PM,"Grace Young","grace.young@example.com","Sample Product Y","Description for product Y."
"8ad9ce97-f3d2-43e2-b920-f7a7213fd4a2","498cd437-6a0c-4b17-ab5f-d47ad588c125","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",1,61.18,13.83,47.35,"Voucher","Store 65","Completed",10/23/2024 6:15:38 PM,"Eva Wilson","eva.wilson@example.com","Sample Product I","Description for product I."
"124a84d5-49cf-4211-9932-e50c343f7b8d","3e807969-31e9-44b6-9fe7-44c966d63bda","81179a16-4e3c-4879-ae56-0862c4b2932f",1,72.3,9.56,62.74,"Cash","Store 68","Cancelled",10/10/2024 6:15:38 PM,"Noah Smith","noah.smith@example.com","Sample Product P","Description for product P."
"695ad463-a59b-403f-932a-228f5ad11cd4","50521664-a25d-48af-9a5d-1831026bf3ea","6ebe8934-372b-40ea-8720-e2fadb357b1d",5,24.26,1.57,119.73,"Cash","Store 65","Cancelled",10/29/2024 6:15:38 PM,"Noah Taylor","noah.taylor@example.com","Sample Product C","Description for product C."
"02a214a6-39b0-4259-a2d3-5f8fb6c66451","175b1294-94e8-44ce-8071-a4d2bfc50f2d","8fa25779-81b9-4475-867c-55357f15a064",3,26.6,10.5,69.3,"DebitCard","Store 66","Pending",10/29/2024 6:15:38 PM,"Jane Thompson","jane.thompson@example.com","Sample Product W","Description for product W."
"ab98ab06-8862-4206-9eb9-157f1f3d3cdb","ceae8a4d-c4ec-423f-b140-3626b49ed10e","16bdde86-1320-4916-8ba8-27182ab545d0",4,65.5,16.7,245.3,"DigitalWallet","Store 66","Cancelled",11/7/2024 6:15:38 PM,"John Doe","john.doe@example.com","Sample Product S","Description for product S."
"3671f687-c1dc-4461-ba2c-79d91861bf79","6c2fe028-9a9f-4377-a2a1-8643d0067c97","b20d168c-0990-4ea1-aa40-d35bac37ecc0",5,13.08,8.93,56.47,"Voucher","Store 65","Cancelled",10/13/2024 6:15:38 PM,"Frank Rodriguez","frank.rodriguez@example.com","Sample Product K","Description for product K."
"901cb7f1-9277-444b-af3c-3b90bb8a609d","30bc9de6-6174-402b-93cb-5782460465eb","c32d63d3-965e-45f3-855b-50643d70e115",2,46.46,9.26,83.66,"DigitalWallet","Store 66","Pending",10/27/2024 6:15:38 PM,"Jane Garcia","jane.garcia@example.com","Sample Product N","Description for product N."
"88a4e9fc-f4a0-4458-b512-b58299b2d56a","b068ad3e-a48d-4c13-a575-dc2f63771068","e4784235-946c-40df-9cd7-8bc1f0e7ae44",5,16.82,12.77,71.33,"CreditCard","Store 66","Completed",11/2/2024 6:15:38 PM,"Sophia Allen","sophia.allen@example.com","Sample Product A","Description for product A."
"c2ac78c4-f181-4a83-8fff-9d415b0be96f","1eebb082-7a90-4921-84db-4d06d1f3fd60","f9c61d9c-8193-4cc8-b9f0-9287583f156f",2,73.35,9.81,136.89,"DigitalWallet","Store 66","Cancelled",10/29/2024 6:15:38 PM,"Eva Rodriguez","eva.rodriguez@example.com","Sample Product E","Description for product E."
"2e409c57-be23-4ea5-ab8e-cf1974178a08","e6733195-fe7f-4bc5-a365-baf946a45eb3","c32d63d3-965e-45f3-855b-50643d70e115",2,18.62,18.4,18.84,"DigitalWallet","Store 66","Completed",11/7/2024 6:15:38 PM,"Charlie Smith","charlie.smith@example.com","Sample Product N","Description for product N."
"322fa7a2-9da0-467e-9a44-fe428a4224c0","0f953549-9395-4bbd-874b-52ed977c5ef6","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",3,65.27,3.25,192.56,"Voucher","Store 65","Pending",10/10/2024 6:15:38 PM,"Jane Lewis","jane.lewis@example.com","Sample Product L","Description for product L."
"a75e1fba-7fb5-4138-989e-71e4561059c7","cdce4229-30bd-4460-bc7b-0d2a61d97da0","c0095ac0-462a-42ab-a5b6-a013e056fb8e",5,27.17,17.42,118.43,"Voucher","Store 67","Cancelled",10/26/2024 6:15:38 PM,"Emma Clark","emma.clark@example.com","Sample Product T","Description for product T."
"4317964a-7c03-4946-9df1-d2a8a647466c","1b06ff41-b4ea-448d-8891-93cb3a2a3f46","c0095ac0-462a-42ab-a5b6-a013e056fb8e",3,80.28,11.12,229.72,"Voucher","Store 66","Pending",11/1/2024 6:15:38 PM,"Amelia Harris","amelia.harris@example.com","Sample Product T","Description for product T."
"5a24e1e9-0257-4166-8126-422591196112","0da0ca9c-9030-4cf1-9272-dc8483114058","b20d168c-0990-4ea1-aa40-d35bac37ecc0",1,51.89,0.1,51.79,"Voucher","Store 68","Cancelled",10/24/2024 6:15:38 PM,"Alice Doe","alice.doe@example.com","Sample Product K","Description for product K."
"94dd80d6-efef-4a24-99b7-ccf9eaccac6d","d7fe64e7-3606-4c49-83f9-0581dc1171be","f9c61d9c-8193-4cc8-b9f0-9287583f156f",1,18.8,3.95,14.85,"DebitCard","Store 67","Pending",11/1/2024 6:15:38 PM,"Samuel Garcia","samuel.garcia@example.com","Sample Product E","Description for product E."
"e11fbf31-1863-485b-87e7-7f08f19248c1","eda62d61-7015-4083-87a7-b80b56618149","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",1,21.17,5.66,15.51,"Cash","Store 66","Pending",10/17/2024 6:15:38 PM,"Caleb Thompson","caleb.thompson@example.com","Sample Product I","Description for product I."
"233a1161-52f6-4130-a438-1432e89c6f54","803558c5-7a2a-4972-9388-58e77e720a0c","478ec5c7-0d95-4e19-9d66-1d9c9e9d4484",4,73.99,1.74,294.22,"DebitCard","Store 67","Pending",11/4/2024 6:15:38 PM,"Amelia Harris","amelia.harris@example.com","Sample Product L","Description for product L."
"93d7c413-674a-4faa-84bb-bb8f2c45b0f1","ecd8a9ad-2cd0-471f-afc9-555879f94e1b","8ad14975-6f20-419a-a8a1-617c1ce5237e",2,28.4,7.98,48.82,"DebitCard","Store 68","Completed",11/7/2024 6:15:38 PM,"Olivia Allen","olivia.allen@example.com","Sample Product V","Description for product V."
"9bca1f7b-1c2d-4f13-9638-747d033eb877","08e5b3bf-5ed9-41ee-aeac-d813370b61a3","6ebe8934-372b-40ea-8720-e2fadb357b1d",4,53.39,3.2,210.36,"Voucher","Store 65","Cancelled",10/31/2024 6:15:38 PM,"Hannah White","hannah.white@example.com","Sample Product C","Description for product C."
"79b5102a-ee0f-438c-b3a6-0c5c2694b800","83a978cd-f067-42e0-8f21-50d4f179785f","8fa25779-81b9-4475-867c-55357f15a064",2,24.46,9.08,39.84,"CreditCard","Store 68","Completed",10/16/2024 6:15:38 PM,"John Robinson","john.robinson@example.com","Sample Product W","Description for product W."
"cada6bde-d398-4c24-bbac-4c98f70ff670","ee0de099-9dd3-4ba5-baa0-6d52deb4e51c","25ceb473-53f1-4c7e-9986-689d4fb6231d",1,86.86,19.85,67.01,"Voucher","Store 66","Completed",10/16/2024 6:15:38 PM,"Ethan Thomas","ethan.thomas@example.com","Sample Product U","Description for product U."
"d56affe7-4d87-4d44-a3e9-c0d30fe00697","966998db-8994-4426-869e-2a9e44213f51","81179a16-4e3c-4879-ae56-0862c4b2932f",5,99.47,16.09,481.26,"DebitCard","Store 67","Completed",10/27/2024 6:15:38 PM,"Lucas Williams","lucas.williams@example.com","Sample Product P","Description for product P."
"159b624f-bb10-40ff-a0c5-9bfbbd782b3c","874e5602-6fd1-47bd-ad1d-2f25fed81328","c0095ac0-462a-42ab-a5b6-a013e056fb8e",3,38.16,5.03,109.45,"DebitCard","Store 67","Cancelled",10/28/2024 6:15:38 PM,"Bob Doe","bob.doe@example.com","Sample Product T","Description for product T."
"0ac2cec6-a5b1-43a8-96c7-7f134eca0b77","62be9f34-70c9-4856-a23e-e78024516f6b","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",3,51.05,8.14,145.01,"Cash","Store 65","Pending",10/21/2024 6:15:38 PM,"Samuel Clark","samuel.clark@example.com","Sample Product I","Description for product I."
"fdd80d6f-8dbc-431c-be96-6fa493bbae99","e6ccb122-10f1-4eea-a5ec-7b928a3a2e64","81179a16-4e3c-4879-ae56-0862c4b2932f",5,54.14,12.15,258.55,"DebitCard","Store 67","Cancelled",10/29/2024 6:15:38 PM,"Mia Jones","mia.jones@example.com","Sample Product P","Description for product P."
"a1cd1368-f1b4-4a46-bf7b-293ae7da15b3","292263e4-7333-43cc-84a6-00b1a7e05818","1909cbb2-60e9-489c-85ba-ad923c93563b",2,44.42,11.51,77.33,"Voucher","Store 65","Cancelled",10/20/2024 6:15:38 PM,"Lucas Walker","lucas.walker@example.com","Sample Product X","Description for product X."
"7334bab9-0d97-46e1-9809-5f7380f17c14","ba3ee1a5-9690-4725-81c9-864dad0363c1","c601de91-5e0e-4b57-b1d8-8b49e9576f32",2,75.56,16.65,134.47,"DigitalWallet","Store 66","Pending",10/19/2024 6:15:38 PM,"Isabella Smith","isabella.smith@example.com","Sample Product D","Description for product D."
"d28dc84c-d4fd-4c67-9cc5-e7ac0ba33295","c99a7519-9133-4425-8bed-2db475c053b7","25ceb473-53f1-4c7e-9986-689d4fb6231d",5,55.73,3.85,274.8,"Voucher","Store 68","Pending",10/27/2024 6:15:38 PM,"Mason Davis","mason.davis@example.com","Sample Product U","Description for product U."
"00addfb8-f940-4032-875b-c6badd58cb3d","d78d2dcd-2592-494e-ad8d-5e4735236e58","21b9460c-cf20-410f-be48-0038a4640c81",1,17.05,18.25,-1.2,"DebitCard","Store 68","Completed",10/26/2024 6:15:38 PM,"Lucas Hall","lucas.hall@example.com","Sample Product Q","Description for product Q."
"bd698a6b-01ca-41ab-8f58-b94526b5c3f9","309be237-72d8-4a33-858a-45780ce2bb7b","c0095ac0-462a-42ab-a5b6-a013e056fb8e",4,95.68,10.4,372.32,"DigitalWallet","Store 66","Completed",10/27/2024 6:15:38 PM,"Sophia Davis","sophia.davis@example.com","Sample Product T","Description for product T."
"284d5451-2150-42df-9c8e-d7ec9d1906ae","b046b79a-1769-4830-af3e-c16223487b7f","21b9460c-cf20-410f-be48-0038a4640c81",1,33.21,13.09,20.12,"DebitCard","Store 66","Cancelled",10/26/2024 6:15:38 PM,"Charlotte Davis","charlotte.davis@example.com","Sample Product Q","Description for product Q."
"ff7ee7ca-5612-4f97-9e39-3ba4bb8b2a86","433070c0-533e-477d-832f-c127a3ffa4de","57d42be8-e425-4b6c-abf4-f2b92e1c4f54",5,58.36,0.41,291.39,"Voucher","Store 67","Completed",11/7/2024 6:15:38 PM,"Jackson Hall","jackson.hall@example.com","Sample Product H","Description for product H."
"e6ae4745-88a0-42a3-b8c5-a35c7760cd57","af1b26c0-5133-48ca-9faf-8d4d685e05c7","c7b81d87-0a12-4584-ae8a-5597d0c8273d",4,10.12,1.02,39.46,"CreditCard","Store 67","Completed",10/30/2024 6:15:38 PM,"Charlotte Wilson","charlotte.wilson@example.com","Sample Product B","Description for product B."
"ea24117b-aafe-4231-b758-bf384ee5028c","ff3e6484-7aa4-4ea4-bcfa-a1149cd52978","8ad14975-6f20-419a-a8a1-617c1ce5237e",3,67.69,18.11,184.96,"Cash","Store 67","Completed",11/3/2024 6:15:38 PM,"Jackson Jackson","jackson.jackson@example.com","Sample Product V","Description for product V."
"d876ec95-b927-414e-bb7b-deed6220494f","b780bd9e-3328-489b-b2e1-53fdea08accb","05874abc-1698-4398-9a66-0913897275d1",5,34.7,0.18,173.32,"Cash","Store 65","Cancelled",10/16/2024 6:15:38 PM,"Ava Davis","ava.davis@example.com","Sample Product R","Description for product R."
"1e3237da-7d23-4473-8e91-632d4ced7aea","cffb39a3-cb1b-4eb7-94fc-e1d26f4fd4b0","80113f71-3a87-4a49-956a-de9718343b1c",3,27.35,11.35,70.7,"Cash","Store 67","Pending",10/22/2024 6:15:38 PM,"Isabella Clark","isabella.clark@example.com","Sample Product M","Description for product M."
"f7512638-6ad7-4ddf-a391-26865a1f90c8","4fcf6db2-5562-4443-8bb1-6d2432a93255","1a697c68-ef6e-43ee-a8c9-83c4d9f190a9",3,36.67,10.45,99.56,"DebitCard","Store 68","Cancelled",10/22/2024 6:15:38 PM,"Isabella Young","isabella.young@example.com","Sample Product I","Description for product I."
